OBJECTID,src_SA2_MAIN16,nbr_SA2_MAIN16,src_SA2_5DIG16,nbr_SA2_5DIG16,src_SA2_NAME16,nbr_SA2_NAME16,LENGTH,NODE_COUNT
3309,307011178,307021181,31178,31181,Tara,Millmerran,56.952242334424845,0
3310,307011178,307021183,31178,31183,Tara,Wambo,76.119788201551984,0
3311,307021179,307021180,31179,31180,Crows Nest - Rosalie,Jondaryan,79.701349107888049,0
3312,307021179,307021183,31179,31183,Crows Nest - Rosalie,Wambo,59.869811515784676,0
3313,307021179,310021278,31179,31278,Crows Nest - Rosalie,Esk,87.010931003220563,0
3314,307021179,313031370,31179,31370,Crows Nest - Rosalie,Kilcoy,46.898162784787658,0
3315,307021179,317011449,31179,31449,Crows Nest - Rosalie,Gowrie (Qld),6.761847707086090,0
3316,307021179,317011450,31179,31450,Crows Nest - Rosalie,Highfields,51.478259401734960,0
3317,307021179,317011451,31179,31451,Crows Nest - Rosalie,Lockyer Valley - West,35.232985184926235,0
3318,307021179,319021509,31179,31509,Crows Nest - Rosalie,Nanango,104.630724267100500,0
3319,307021180,307021181,31180,31181,Jondaryan,Millmerran,48.104663392481008,0
3320,307021180,307021182,31180,31182,Jondaryan,Pittsworth,76.541451439760536,0
3321,307021180,307021183,31180,31183,Jondaryan,Wambo,102.264977346920250,0
3322,307021180,317011449,31180,31449,Jondaryan,Gowrie (Qld),24.625172765551927,0
3323,307021180,317011458,31180,31458,Jondaryan,Toowoomba - West,23.859282900220283,0
3324,307021181,307021182,31181,31182,Millmerran,Pittsworth,107.996425231582750,0
3325,307021181,307021183,31181,31183,Millmerran,Wambo,43.660322482340000,0
3326,307021181,307031184,31181,31184,Millmerran,Clifton - Greenmount,6.343680659596191,0
3327,307021181,307031186,31181,31186,Millmerran,Southern Downs - West,36.901565596997720,0
3328,307021182,307031184,31182,31184,Pittsworth,Clifton - Greenmount,43.859610374142193,0
3329,307021182,317011445,31182,31445,Pittsworth,Cambooya - Wyreema,16.101499414613620,0
3330,307021182,317011458,31182,31458,Pittsworth,Toowoomba - West,10.159786896287104,0
3331,307021183,319021507,31183,31507,Wambo,Kingaroy Region - South,70.468319804938247,0
3332,307021183,319021509,31183,31509,Wambo,Nanango,15.328438929616098,0
3333,307031184,307031186,31184,31186,Clifton - Greenmount,Southern Downs - West,111.144554904731190,0
3334,307031184,317011445,31184,31445,Clifton - Greenmount,Cambooya - Wyreema,42.820585369975518,0
3335,307031184,317011451,31184,31451,Clifton - Greenmount,Lockyer Valley - West,67.085550873979415,0
3336,307031185,307031186,31185,31186,Southern Downs - East,Southern Downs - West,94.166205009652870,0
3337,307031185,307031189,31185,31189,Southern Downs - East,Warwick,35.969735546014036,0
3338,307031185,310021277,31185,31277,Southern Downs - East,Boonah,43.947900600748618,0
3339,307031186,307031188,31186,31188,Southern Downs - West,Stanthorpe Region,39.267044881320615,0
3340,307031186,307031189,31186,31189,Southern Downs - West,Warwick,45.435287694515083,0
3341,307031186,310021277,31186,31277,Southern Downs - West,Boonah,2.644803048411308,0
3342,307031186,310021280,31186,31280,Southern Downs - West,Lockyer Valley - East,1.224312405970454,0
3343,307031186,317011451,31186,31451,Southern Downs - West,Lockyer Valley - West,17.409376723800239,0
3344,307031187,307031188,31187,31188,Stanthorpe,Stanthorpe Region,36.401523305140188,0
3345,308011190,308011191,31190,31191,Central Highlands - East,Central Highlands - West,251.346136409122810,0
3346,308011190,308031219,31190,31219,Central Highlands - East,Rockhampton Region - North,59.861009861422843,0
3347,308011190,308031220,31190,31220,Central Highlands - East,Rockhampton Region - West,138.477560989745650,0
3348,308011190,308041528,31190,31528,Central Highlands - East,Banana,391.875452441497490,0
3349,308011190,312011338,31190,31338,Central Highlands - East,Broadsound - Nebo,170.371841015146540,0
3350,308011191,308011192,31191,31192,Central Highlands - West,Emerald,40.025755133160445,0
3351,308011191,308041528,31191,31528,Central Highlands - West,Banana,118.708014413181730,0
3352,308011191,312011338,31191,31338,Central Highlands - West,Broadsound - Nebo,232.715833803627110,0
3353,308011191,312011339,31191,31339,Central Highlands - West,Clermont,164.279719817836560,0
3354,308011191,315031408,31191,31408,Central Highlands - West,Barcaldine - Blackall,367.043548784014770,0
3355,308011191,315031409,31191,31409,Central Highlands - West,Charleville,105.134700367121990,0
3356,308031205,308031208,31205,31208,Berserker,Frenchville - Mount Archer,1.960344529355497,0
3357,308031205,308031211,31205,31211,Berserker,Lakes Creek,3.966395456909392,0
3358,308031205,308031213,31205,31213,Berserker,Norman Gardens,0.065400093851846,0
3359,308031205,308031214,31205,31214,Berserker,Park Avenue,3.447074195067681,0
3360,308031205,308031217,31205,31217,Berserker,Rockhampton City,5.670714572844987,0
3361,308031206,308031210,31206,31210,Bouldercombe,Gracemere,34.401386025071595,0
3362,308031206,308031212,31206,31212,Bouldercombe,Mount Morgan,65.705135418389659,0
3363,308031206,308031216,31206,31216,Bouldercombe,Rockhampton - West,3.263180818737512,0
3364,308031206,308031217,31206,31217,Bouldercombe,Rockhampton City,14.853394521095350,0
3365,308031206,308031218,31206,31218,Bouldercombe,Rockhampton Region - East,36.057161774713016,0
3366,308031206,308031220,31206,31220,Bouldercombe,Rockhampton Region - West,8.585837650185715,0
3367,308031206,308041528,31206,31528,Bouldercombe,Banana,16.291692531445431,0
3368,308031206,308051535,31206,31535,Bouldercombe,Gladstone Hinterland,85.279690038558897,0
3369,308031207,308031218,31207,31218,Emu Park,Rockhampton Region - East,27.964859745229337,0
3370,308031207,308031223,31207,31223,Emu Park,Yeppoon,1.912026185757184,0
3371,308031208,308031211,31208,31211,Frenchville - Mount Archer,Lakes Creek,7.941063301110265,0
3372,308031208,308031213,31208,31213,Frenchville - Mount Archer,Norman Gardens,17.326964789373381,0
3373,308031208,308031218,31208,31218,Frenchville - Mount Archer,Rockhampton Region - East,9.234131766515974,0
3374,308031209,308031213,31209,31213,Glenlee - Rockyview,Norman Gardens,3.644726469445314,0
3375,308031209,308031215,31209,31215,Glenlee - Rockyview,Parkhurst - Kawana,13.237319848343631,0
3376,308031209,308031219,31209,31219,Glenlee - Rockyview,Rockhampton Region - North,38.018786031983950,0
3377,308031209,308031220,31209,31220,Glenlee - Rockyview,Rockhampton Region - West,37.048489637161971,0
3378,308031210,308031216,31210,31216,Gracemere,Rockhampton - West,6.979644610961562,0
3379,308031210,308031220,31210,31220,Gracemere,Rockhampton Region - West,31.084339704592931,0
3380,308031211,308031217,31211,31217,Lakes Creek,Rockhampton City,3.521218128038488,0
3381,308031211,308031218,31211,31218,Lakes Creek,Rockhampton Region - East,6.641398978679887,0
3382,308031212,308031220,31212,31220,Mount Morgan,Rockhampton Region - West,23.008856168132944,0
3383,308031212,308041528,31212,31528,Mount Morgan,Banana,59.068327023141237,0
3384,308031213,308031214,31213,31214,Norman Gardens,Park Avenue,1.315878642107176,0
3385,308031213,308031215,31213,31215,Norman Gardens,Parkhurst - Kawana,7.528513399888503,0
3386,308031213,308031218,31213,31218,Norman Gardens,Rockhampton Region - East,10.131926354481877,0
3387,308031213,308031219,31213,31219,Norman Gardens,Rockhampton Region - North,3.733968647373174,0
3388,308031214,308031215,31214,31215,Park Avenue,Parkhurst - Kawana,3.507022061105045,0
3389,308031214,308031216,31214,31216,Park Avenue,Rockhampton - West,1.421796833790369,0
3390,308031214,308031217,31214,31217,Park Avenue,Rockhampton City,1.209247198316735,0
3391,308031215,308031216,31215,31216,Parkhurst - Kawana,Rockhampton - West,0.668534259528654,0
3392,308031215,308031220,31215,31220,Parkhurst - Kawana,Rockhampton Region - West,5.243584191150558,0
3393,308031216,308031217,31216,31217,Rockhampton - West,Rockhampton City,3.773088947069187,0
3394,308031216,308031220,31216,31220,Rockhampton - West,Rockhampton Region - West,12.868365025326517,0
3395,308031216,308031222,31216,31222,Rockhampton - West,The Range - Allenstown,5.944815947143530,0
3396,308031217,308031218,31217,31218,Rockhampton City,Rockhampton Region - East,3.148882551563368,0
3397,308031217,308031222,31217,31222,Rockhampton City,The Range - Allenstown,5.365966993981078,0
3398,308031218,308031219,31218,31219,Rockhampton Region - East,Rockhampton Region - North,29.606257945348894,0
3399,308031218,308031223,31218,31223,Rockhampton Region - East,Yeppoon,14.867272882863421,0
3400,308031219,308031220,31219,31220,Rockhampton Region - North,Rockhampton Region - West,123.483147774739050,0
3401,308031219,308031221,31219,31221,Rockhampton Region - North,Shoalwater Bay,196.653247051382690,0
3402,308031219,308031223,31219,31223,Rockhampton Region - North,Yeppoon,30.254470269682386,0
3403,308031219,312011338,31219,31338,Rockhampton Region - North,Broadsound - Nebo,105.684558928580220,0
3404,308031220,308041528,31220,31528,Rockhampton Region - West,Banana,45.705384403905335,0
3405,308041528,308041529,31528,31529,Banana,Biloela,27.360235737617270,0
3406,308041528,308051535,31528,31535,Banana,Gladstone Hinterland,127.278898488652330,0
3407,308041528,319021508,31528,31508,Banana,Monto - Eidsvold,235.576818847814650,0
3408,308051530,308051535,31530,31535,Agnes Water - Miriam Vale,Gladstone Hinterland,89.306526406870248,0
3409,308051530,319011498,31530,31498,Agnes Water - Miriam Vale,Bundaberg Region - North,50.620811120129780,0
3410,308051530,319021504,31530,31504,Agnes Water - Miriam Vale,Gin Gin,75.095802287780558,0
3411,308051530,319021510,31530,31510,Agnes Water - Miriam Vale,North Burnett,27.575868658069375,0
3412,308051531,308051535,31531,31535,Boyne Island - Tannum Sands,Gladstone Hinterland,29.505706714995522,0
3413,308051531,308051537,31531,31537,Boyne Island - Tannum Sands,South Trees,7.516904764513109,0
3414,308051531,308051538,31531,31538,Boyne Island - Tannum Sands,Telina - Toolooa,1.701282294843754,0
3415,308051532,308051533,31532,31533,Callemondah,Clinton - New Auckland,7.380676135454521,0
3416,308051532,308051534,31532,31534,Callemondah,Gladstone,3.895118788843189,0
3417,308051532,308051535,31532,31535,Callemondah,Gladstone Hinterland,8.606261051762527,0
3418,308051532,308051539,31532,31539,Callemondah,West Gladstone,2.688687103412840,0
3419,308051533,308051535,31533,31535,Clinton - New Auckland,Gladstone Hinterland,16.043560482114255,0
3420,308051533,308051536,31533,31536,Clinton - New Auckland,Kin Kora - Sun Valley,2.173696535161093,0
3421,308051533,308051538,31533,31538,Clinton - New Auckland,Telina - Toolooa,5.857308940305527,0
3422,308051533,308051539,31533,31539,Clinton - New Auckland,West Gladstone,1.104794787339804,0
3423,308051534,308051536,31534,31536,Gladstone,Kin Kora - Sun Valley,1.575843397579183,0
3424,308051534,308051537,31534,31537,Gladstone,South Trees,3.130054262102415,0
3425,308051534,308051538,31534,31538,Gladstone,Telina - Toolooa,2.385997056482348,0
3426,308051534,308051539,31534,31539,Gladstone,West Gladstone,6.680427219443168,0
3427,308051535,308051538,31535,31538,Gladstone Hinterland,Telina - Toolooa,7.342864577294430,0
3428,308051535,319021508,31535,31508,Gladstone Hinterland,Monto - Eidsvold,98.850530725337990,0
3429,308051535,319021510,31535,31510,Gladstone Hinterland,North Burnett,27.237547001700886,0
3430,308051536,308051538,31536,31538,Kin Kora - Sun Valley,Telina - Toolooa,1.303619080057463,0
3431,308051536,308051539,31536,31539,Kin Kora - Sun Valley,West Gladstone,3.239791002763295,0
3432,308051537,308051538,31537,31538,South Trees,Telina - Toolooa,7.705351951672519,0
3433,309011224,309011227,31224,31227,Broadbeach Waters,Mermaid Beach - Broadbeach,3.318455221274008,0
3434,309011224,309011228,31224,31228,Broadbeach Waters,Mermaid Waters,2.752163459887940,0
3435,309011224,309061246,31224,31246,Broadbeach Waters,Carrara,0.939875008104614,0
3436,309011224,309081259,31224,31259,Broadbeach Waters,Clear Island Waters,1.548450142382871,0
3437,309011224,309101267,31224,31267,Broadbeach Waters,Benowa,0.945459369394767,0
3438,309011224,309101268,31224,31268,Broadbeach Waters,Bundall,3.152256952472687,0
3439,309011224,309101270,31224,31270,Broadbeach Waters,Surfers Paradise,1.936249550557349,0
3440,309011225,309011226,31225,31226,Burleigh Heads,Burleigh Waters,5.711987138666360,0
3441,309011225,309011229,31225,31229,Burleigh Heads,Miami,0.621515871518895,0
3442,309011225,309021233,31225,31233,Burleigh Heads,Elanora,0.000000000000000,1
3443,309011225,309021234,31225,31234,Burleigh Heads,Palm Beach,3.453356862658151,0
3444,309011225,309051243,31225,31243,Burleigh Heads,Currumbin Valley - Tallebudgera,0.490278597946900,0
3445,309011225,309051245,31225,31245,Burleigh Heads,Reedy Creek - Andrews,4.545661876402447,0
3446,309011225,309081262,31225,31262,Burleigh Heads,Varsity Lakes,1.745151923518962,0
3447,309011226,309011228,31226,31228,Burleigh Waters,Mermaid Waters,0.762488742739815,0
3448,309011226,309011229,31226,31229,Burleigh Waters,Miami,3.548105304982351,0
3449,309011226,309081261,31226,31261,Burleigh Waters,Robina,0.553313947044952,0
3450,309011226,309081262,31226,31262,Burleigh Waters,Varsity Lakes,3.388650188721107,0
3451,309011227,309011228,31227,31228,Mermaid Beach - Broadbeach,Mermaid Waters,2.994567772206245,0
3452,309011227,309011229,31227,31229,Mermaid Beach - Broadbeach,Miami,0.592362145275768,0
3453,309011227,309101270,31227,31270,Mermaid Beach - Broadbeach,Surfers Paradise,1.024061044995013,0
3454,309011228,309011229,31228,31229,Mermaid Waters,Miami,2.340764077911875,0
3455,309011228,309081259,31228,31259,Mermaid Waters,Clear Island Waters,1.489492752501229,0
3456,309011228,309081261,31228,31261,Mermaid Waters,Robina,2.830836814448885,0
3457,309021230,309021231,31230,31231,Coolangatta,Currumbin - Tugun,0.727554636431841,0
3458,309021231,309021232,31231,31232,Currumbin - Tugun,Currumbin Waters,3.065539246769171,0
3459,309021231,309021234,31231,31234,Currumbin - Tugun,Palm Beach,1.805918849480573,0
3460,309021232,309021233,31232,31233,Currumbin Waters,Elanora,5.003635489624490,0
3461,309021232,309021234,31232,31234,Currumbin Waters,Palm Beach,0.174869913693961,0
3462,309021232,309051243,31232,31243,Currumbin Waters,Currumbin Valley - Tallebudgera,3.502345236901239,0
3463,309021233,309021234,31233,31234,Elanora,Palm Beach,4.196123525523100,0
3464,309021233,309051243,31233,31243,Elanora,Currumbin Valley - Tallebudgera,11.943565856239941,0
3465,309021234,309051243,31234,31243,Palm Beach,Currumbin Valley - Tallebudgera,0.000000000000000,1
3466,309031235,309031236,31235,31236,Arundel,Biggera Waters,1.811264536542171,0
3467,309031235,309031237,31235,31237,Arundel,Coombabah,3.755422525116700,0
3468,309031235,309031238,31235,31238,Arundel,Labrador,2.353624796400934,0
3469,309031235,309061249,31235,31249,Arundel,Pacific Pines - Gaven,1.174532143477362,0
3470,309031235,309071252,31235,31252,Arundel,Helensvale,5.504812258421679,0
3471,309031235,309091265,31235,31265,Arundel,Parkwood,5.364823099999994,0
3472,309031235,309091540,31235,31540,Arundel,Southport - North,0.000000000000000,1
3473,309031236,309031237,31236,31237,Biggera Waters,Coombabah,1.726634457892375,0
3474,309031236,309031238,31236,31238,Biggera Waters,Labrador,1.997785908809639,0
3475,309031236,309031240,31236,31240,Biggera Waters,Runaway Bay,2.770885793846930,0
3476,309031237,309031239,31237,31239,Coombabah,Paradise Point - Hollywell,1.719088215590851,0
3477,309031237,309031240,31237,31240,Coombabah,Runaway Bay,2.431023263476155,0
3478,309031237,309071252,31237,31252,Coombabah,Helensvale,0.549947504280955,0
3479,309031238,309091265,31238,31265,Labrador,Parkwood,0.000000000000000,1
3480,309031238,309091540,31238,31540,Labrador,Southport - North,3.353358941925744,0
3481,309031239,309031240,31239,31240,Paradise Point - Hollywell,Runaway Bay,1.908655098577000,0
3482,309041241,309041242,31241,31242,Guanaba - Springbrook,Tamborine - Canungra,61.569114294952406,0
3483,309041241,309051243,31241,31243,Guanaba - Springbrook,Currumbin Valley - Tallebudgera,8.279200982114075,0
3484,309041241,309051244,31241,31244,Guanaba - Springbrook,Mudgeeraba - Bonogin,17.470208304310074,0
3485,309041241,309061248,31241,31248,Guanaba - Springbrook,Nerang - Mount Nathan,28.592857147441556,0
3486,309041241,309061250,31241,31250,Guanaba - Springbrook,Worongary - Tallai,4.925666949626606,0
3487,309041241,309071256,31241,31256,Guanaba - Springbrook,Oxenford - Maudsland,5.096247377890859,0
3488,309041241,309071258,31241,31258,Guanaba - Springbrook,Upper Coomera - Willow Vale,8.602465690118363,0
3489,309041242,309071258,31242,31258,Tamborine - Canungra,Upper Coomera - Willow Vale,14.627064314836367,0
3490,309041242,311011305,31242,31305,Tamborine - Canungra,Beaudesert,103.875534830610330,0
3491,309041242,311041321,31242,31321,Tamborine - Canungra,Jimboomba,27.103156504414766,0
3492,309051243,309051244,31243,31244,Currumbin Valley - Tallebudgera,Mudgeeraba - Bonogin,15.607420255697779,0
3493,309051243,309051245,31243,31245,Currumbin Valley - Tallebudgera,Reedy Creek - Andrews,6.236118664267059,0
3494,309051244,309051245,31244,31245,Mudgeeraba - Bonogin,Reedy Creek - Andrews,6.317985689878279,0
3495,309051244,309061250,31244,31250,Mudgeeraba - Bonogin,Worongary - Tallai,7.749125228592019,0
3496,309051244,309081260,31244,31260,Mudgeeraba - Bonogin,Merrimac,2.023610360209924,0
3497,309051244,309081261,31244,31261,Mudgeeraba - Bonogin,Robina,4.943920421172610,0
3498,309051244,309081262,31244,31262,Mudgeeraba - Bonogin,Varsity Lakes,0.000000000000000,1
3499,309051245,309081261,31245,31261,Reedy Creek - Andrews,Robina,0.000000000000000,1
3500,309051245,309081262,31245,31262,Reedy Creek - Andrews,Varsity Lakes,1.473753820957898,0
3501,309061246,309061247,31246,31247,Carrara,Highland Park,2.423435675188955,0
3502,309061246,309061248,31246,31248,Carrara,Nerang - Mount Nathan,3.568255899583668,0
3503,309061246,309061250,31246,31250,Carrara,Worongary - Tallai,1.811466078251482,0
